time,total energy,kinectic,gravitational
11.6763,2703.02,1003.2,-415.803
11.6819,2702.9,1003.85,-416.479
11.6874,2702.78,1004.56,-417.215
11.693,2702.66,1005.32,-418.01
11.6986,2702.54,1006.15,-418.865
11.7041,2702.42,1007.03,-419.779
11.7097,2702.31,1007.98,-420.753
11.7152,2704.37,1008.98,-421.786
11.7208,2704.25,1010.04,-422.878
11.7263,2704.13,1011.16,-424.03
11.7319,2704.01,1012.35,-425.241
11.7374,2703.89,1013.59,-426.512
11.743,2703.77,1014.89,-427.842
11.7486,2703.66,1016.25,-429.231
11.7541,2703.54,1017.67,-430.68
11.7597,2703.42,1019.15,-432.188
11.7652,2703.3,1020.68,-433.756
11.7708,2703.18,1022.28,-435.383
11.7763,2703.06,1023.94,-437.07
11.7819,2702.94,1025.65,-438.816
11.7875,2702.82,1027.43,-440.621
11.793,2702.71,1029.26,-442.486
11.7986,2702.59,1031.16,-444.41
11.8041,2702.47,1033.11,-446.394
11.8097,2702.35,1035.13,-448.437
11.8152,2702.23,1037.2,-450.539
11.8208,2702.11,1039.33,-452.701
11.8263,2701.99,1041.52,-454.922
11.8319,2701.87,1043.77,-457.203
11.8375,2701.75,1046.08,-459.543
11.843,2701.64,1048.45,-461.942
11.8486,2701.52,1050.88,-464.401
11.8541,2701.4,1053.37,-466.919
11.8597,2701.28,1055.92,-469.497
11.8652,2701.16,1058.53,-472.134
11.8708,2701.04,1061.19,-474.83
11.8764,2700.92,1063.92,-477.586
11.8819,2700.8,1066.7,-480.401
11.8875,2700.69,1069.55,-483.276
11.893,2700.57,1072.45,-486.21
11.8986,2700.45,1075.42,-489.204
11.9041,2700.33,1078.44,-492.257
11.9097,2700.21,1081.52,-495.369
11.9152,2700.09,1084.67,-498.541
11.9208,2699.97,1087.87,-501.772
11.9264,2699.85,1091.13,-505.063
11.9319,2699.73,1094.45,-508.413
11.9375,2699.62,1097.83,-511.822
11.943,2699.5,1101.27,-515.291
11.9486,2699.38,1104.77,-518.819
11.9541,2699.26,1108.32,-522.407
11.9597,2699.14,1111.94,-526.054
11.9653,2699.02,1115.62,-529.76
11.9708,2698.9,1119.35,-533.526
11.9764,2698.78,1123.15,-537.352
11.9819,2698.67,1127,-541.236
11.9875,2698.55,1130.92,-545.18
11.993,2698.43,1134.89,-549.184
11.9986,2698.31,1138.93,-553.247
12.0041,2698.19,1143.02,-557.369
12.0097,2698.07,1147.17,-561.551
12.0153,2697.95,1151.38,-565.792
12.0208,2697.83,1155.65,-570.093
12.0264,2697.71,1159.98,-574.453
12.0319,2697.6,1164.37,-578.872
12.0375,2697.48,1168.82,-583.351
12.043,2697.36,1173.33,-587.889
12.0486,2697.24,1177.9,-592.487
12.0541,2697.12,1182.53,-597.144
12.0597,2697,1187.21,-601.86
12.0653,2696.88,1191.96,-606.636
12.0708,2696.76,1196.76,-611.472
12.0764,2703.17,1201.63,-616.366
12.0819,2703.05,1206.55,-621.32
12.0875,2702.93,1211.54,-626.334
12.093,2702.81,1216.58,-631.407
12.0986,2702.69,1221.68,-636.539
12.1042,2702.57,1226.85,-641.731
12.1097,2702.45,1232.07,-646.982
12.1153,2702.33,1237.35,-652.293
12.1208,2702.21,1242.69,-657.663
12.1264,2702.1,1248.09,-663.092
12.1319,2701.98,1253.55,-668.581
12.1375,2701.86,1259.07,-674.129
12.143,2701.74,1264.64,-679.737
12.1486,2701.62,1270.28,-685.404
12.1542,2705.93,1275.98,-686.7
12.1597,2705.81,1270.28,-681.033
12.1653,2705.69,1264.64,-675.425
12.1708,2705.58,1259.07,-669.877
12.1764,2705.46,1253.55,-664.388
12.1819,2705.34,1248.09,-658.959
12.1875,2705.22,1242.69,-653.589
12.1931,2705.1,1237.35,-648.279
12.1986,2704.98,1232.07,-643.027
12.2042,2704.86,1226.85,-637.836
12.2097,2704.74,1221.68,-632.703
12.2153,2704.62,1216.58,-627.63
12.2208,2704.51,1211.54,-622.617
12.2264,2704.39,1206.55,-617.663
12.2319,2704.27,1201.63,-612.768
12.2375,2704.78,1196.76,-607.933
12.2431,2704.66,1191.96,-603.157
12.2486,2704.55,1187.21,-598.441
12.2542,2704.43,1182.53,-593.784
12.2597,2704.31,1177.9,-589.186
12.2653,2704.19,1173.33,-584.648
12.2708,2704.07,1168.82,-580.169
12.2764,2703.95,1164.37,-575.75
12.2819,2703.83,1159.98,-571.39
12.2875,2703.71,1155.65,-567.089
12.2931,2703.6,1151.38,-562.848
12.2986,2703.48,1147.17,-558.666
12.3042,2703.36,1143.02,-554.544
12.3097,2703.24,1138.93,-550.481
12.3153,2703.12,1134.89,-546.477
12.3208,2703,1130.92,-542.533
12.3264,2702.88,1127.01,-538.648
12.332,2702.76,1123.15,-534.823
12.3375,2702.64,1119.35,-531.057
12.3431,2702.53,1115.62,-527.351
12.3486,2702.41,1111.94,-523.704
12.3542,2702.29,1108.32,-520.116
12.3597,2702.17,1104.77,-516.588
12.3653,2702.05,1101.27,-513.119
12.3708,2701.93,1097.83,-509.71
12.3764,2701.81,1094.45,-506.36
12.382,2701.69,1091.13,-503.069
12.3875,2701.57,1087.87,-499.838
12.3931,2701.46,1084.67,-496.666
12.3986,2701.34,1081.52,-493.554
12.4042,2701.22,1078.44,-490.501
12.4097,2701.1,1075.42,-487.507
12.4153,2700.98,1072.45,-484.573
12.4209,2700.86,1069.55,-481.698
12.4264,2700.74,1066.71,-478.883
12.432,2700.62,1063.92,-476.127
12.4375,2700.51,1061.19,-473.431
12.4431,2700.39,1058.53,-470.794
12.4486,2700.27,1055.92,-468.216
12.4542,2700.15,1053.37,-465.698
12.4597,2700.03,1050.88,-463.239
12.4653,2699.91,1048.45,-460.839
12.4709,2699.79,1046.08,-458.499
12.4764,2699.67,1043.77,-456.219
12.482,2699.56,1041.52,-453.998
12.4875,2699.44,1039.33,-451.836
12.4931,2699.32,1037.2,-449.733
12.4986,2699.2,1035.13,-447.69
12.5042,2699.08,1033.11,-445.707
12.5097,2698.96,1031.16,-443.783
12.5153,2698.84,1029.26,-441.918
12.5209,2698.72,1027.43,-440.113
12.5264,2698.6,1025.65,-438.367
12.532,2698.49,1023.94,-436.68
12.5375,2698.37,1022.28,-435.053
12.5431,2698.25,1020.68,-433.485
12.5486,2698.13,1019.15,-431.977
12.5542,2698.01,1017.67,-430.528
12.5598,2697.89,1016.25,-429.139
12.5653,2697.77,1014.89,-427.809
12.5709,2697.65,1013.59,-426.538
12.5764,2697.53,1012.35,-425.327
12.582,2697.42,1011.17,-424.175
12.5875,2697.3,1010.04,-423.083
12.5931,2697.18,1008.98,-422.05
12.5986,2697.06,1007.98,-421.076
12.6042,2696.94,1007.03,-420.162
12.6098,2696.82,1006.15,-419.307
12.6153,2696.7,1005.32,-418.512
12.6209,2696.58,1004.56,-417.776
12.6264,2696.47,1003.85,-417.099
12.632,2696.35,1003.21,-416.482
12.6375,2696.23,1002.62,-415.925
12.6431,2696.11,1002.09,-415.426
12.6487,2695.99,1001.62,-414.987
12.6542,2695.87,1001.21,-414.608
12.6598,2695.75,1000.86,-414.288
12.6653,2695.63,1000.57,-414.027
12.6709,2695.52,1000.34,-413.826
12.6764,2695.4,1000.17,-413.684
12.682,2695.28,1000.06,-413.602
12.6875,2695.16,1000,-413.579
12.6931,2695.04,1000.01,-413.615
12.6987,2694.92,1000.08,-413.711
12.7042,2694.8,1000.2,-413.866
12.7098,2694.68,1000.39,-414.081
12.7153,2694.56,1000.63,-414.355
12.7209,2694.45,1000.94,-414.688
12.7264,2694.33,1001.3,-415.081
12.732,2694.21,1001.72,-415.534
12.7375,2694.09,1002.2,-416.045
12.7431,2693.97,1002.74,-416.616
12.7487,2693.85,1003.35,-417.247
12.7542,2695.87,1004.01,-417.937
12.7598,2695.75,1004.73,-418.686
12.7653,2695.63,1005.5,-419.495
12.7709,2695.51,1006.34,-420.363
12.7764,2695.39,1007.24,-421.291
12.782,2695.27,1008.2,-422.277
12.7876,2695.16,1009.21,-423.324
12.7931,2695.04,1010.29,-424.43
12.7987,2694.92,1011.43,-425.595
12.8042,2694.8,1012.62,-426.82
12.8098,2694.68,1013.88,-428.104
12.8153,2694.56,1015.19,-429.447
12.8209,2694.44,1016.56,-430.85
12.8264,2694.32,1018,-432.312
12.832,2694.2,1019.49,-433.834
12.8376,2694.09,1021.04,-435.415
12.8431,2693.97,1022.65,-437.055
12.8487,2693.85,1024.32,-438.755
12.8542,2693.73,1026.05,-440.515
12.8598,2693.61,1027.84,-442.333
12.8653,2693.49,1029.69,-444.211
12.8709,2693.37,1031.59,-446.149
12.8765,2693.25,1033.56,-448.146
12.882,2693.14,1035.59,-450.202
12.8876,2693.02,1037.67,-452.318
12.8931,2692.9,1039.82,-454.493
12.8987,2692.78,1042.02,-456.728
12.9042,2692.66,1044.29,-459.022
12.9098,2692.54,1046.61,-461.375
12.9153,2692.42,1049,-463.788
12.9209,2692.3,1051.44,-466.26
12.9265,2692.18,1053.94,-468.792
12.932,2692.07,1056.5,-471.383
12.9376,2691.95,1059.12,-474.033
12.9431,2691.83,1061.8,-476.743
12.9487,2691.71,1064.54,-479.513
12.9542,2691.59,1067.34,-482.341
12.9598,2691.47,1070.2,-485.229
12.9653,2691.35,1073.12,-488.177
12.9709,2691.23,1076.09,-491.184
12.9765,2691.12,1079.13,-494.25
12.982,2691,1082.23,-497.376
12.9876,2690.88,1085.38,-500.561
12.9931,2690.76,1088.6,-503.806
12.9987,2690.64,1091.87,-507.11
13.0042,2690.52,1095.21,-510.473
13.0098,2690.4,1098.6,-513.896
13.0154,2690.28,1102.05,-517.378
13.0209,2690.17,1105.56,-520.92
13.0265,2690.05,1109.13,-524.521
13.032,2689.93,1112.77,-528.181
13.0376,2689.81,1116.46,-531.901
13.0431,2689.69,1120.2,-535.68
13.0487,2691.7,1124.01,-539.519
13.0542,2691.58,1127.88,-543.417
13.0598,2691.46,1131.81,-547.375
13.0654,2691.35,1135.8,-551.392
13.0709,2691.23,1139.84,-555.468
13.0765,2691.11,1143.95,-559.604
13.082,2690.99,1148.12,-563.799
13.0876,2690.87,1152.34,-568.053
13.0931,2690.75,1156.62,-572.367
13.0987,2690.63,1160.97,-576.741
13.1043,2690.51,1165.37,-581.174
13.1098,2690.4,1169.83,-585.666
13.1154,2690.28,1174.36,-590.218
13.1209,2690.16,1178.94,-594.829
13.1265,2690.04,1183.58,-599.499
13.132,2689.92,1188.28,-604.229
13.1376,2689.8,1193.04,-609.018
13.1431,2689.68,1197.86,-613.867
13.1487,2689.56,1202.73,-618.775
13.1543,2689.44,1207.67,-623.742
13.1598,2689.33,1212.67,-628.769
13.1654,2689.21,1217.73,-633.856
13.1709,2689.09,1222.84,-639.001
13.1765,2688.97,1228.02,-644.207
13.182,2688.85,1233.25,-649.471
13.1876,2688.73,1238.55,-654.795
13.1931,2688.61,1243.9,-660.178
13.1987,2688.49,1249.31,-665.621
13.2043,2688.38,1254.79,-671.123
13.2098,2688.26,1260.32,-676.685
13.2154,2688.14,1265.91,-682.311
13.2209,2689.31,1271.57,-686.7
13.2265,2689.19,1265.91,-681.079
13.232,2689.07,1260.32,-675.517
13.2376,2688.95,1254.79,-670.015
13.2432,2688.83,1249.32,-664.572
13.2487,2688.72,1243.91,-659.189
13.2543,2688.6,1238.55,-653.865
13.2598,2688.48,1233.26,-648.6
13.2654,2688.98,1228.02,-643.395
13.2709,2688.86,1222.85,-638.249
13.2765,2688.74,1217.73,-633.163
13.2821,2688.63,1212.67,-628.136
13.2876,2688.51,1207.68,-623.168
13.2932,2688.39,1202.74,-618.26
13.2987,2688.27,1197.86,-613.411
13.3043,2688.15,1193.04,-608.622
13.3098,2688.03,1188.28,-603.892
13.3154,2687.91,1183.58,-599.222
13.3209,2687.79,1178.94,-594.611
13.3265,2687.68,1174.36,-590.059
13.3321,2687.56,1169.84,-585.567
13.3376,2687.44,1165.38,-581.134
13.3432,2687.32,1160.97,-576.761
13.3487,2687.2,1156.63,-572.447
13.3543,2687.08,1152.34,-568.192
13.3598,2686.96,1148.12,-563.997
13.3654,2686.84,1143.95,-559.861
13.3709,2686.72,1139.85,-555.784
13.3765,2686.61,1135.8,-551.768
13.3821,2686.49,1131.81,-547.81
13.3876,2686.37,1127.89,-543.912
13.3932,2686.25,1124.02,-540.073
13.3987,2686.13,1120.21,-536.294
13.4043,2686.01,1116.46,-532.574
13.4098,2685.89,1112.77,-528.913
13.4154,2685.77,1109.14,-525.312
13.421,2685.65,1105.57,-521.771
13.4265,2685.54,1102.05,-518.288
13.4321,2685.42,1098.6,-514.865
13.4376,2685.3,1095.21,-511.502
13.4432,2685.18,1091.87,-508.198
13.4487,2685.06,1088.6,-504.953
13.4543,2684.94,1085.39,-501.768
13.4598,2684.82,1082.23,-498.642
13.4654,2684.7,1079.13,-495.576
13.471,2684.59,1076.1,-492.569
13.4765,2684.47,1073.12,-489.621
13.4821,2684.35,1070.2,-486.733
13.4876,2684.23,1067.34,-483.904
13.4932,2684.11,1064.54,-481.135
13.4987,2683.99,1061.8,-478.425
13.5043,2683.87,1059.12,-475.774
13.5099,2683.75,1056.5,-473.183
13.5154,2683.63,1053.94,-470.652
13.521,2683.52,1051.44,-468.179
13.5265,2683.4,1049,-465.766
13.5321,2683.28,1046.61,-463.413
13.5376,2683.16,1044.29,-461.119
13.5432,2683.04,1042.03,-458.884
13.5487,2682.92,1039.82,-456.709
13.5543,2682.8,1037.68,-454.593
13.5599,2682.68,1035.59,-452.537
13.5654,2682.56,1033.56,-450.54
13.571,2682.45,1031.6,-448.602
13.5765,2682.33,1029.69,-446.724
13.5821,2682.21,1027.84,-444.905
13.5876,2682.09,1026.05,-443.146
13.5932,2681.97,1024.32,-441.446
13.5988,2682.61,1022.65,-439.805
13.6043,2682.49,1021.04,-438.224
13.6099,2682.38,1019.49,-436.703
13.6154,2682.26,1018,-435.24
13.621,2682.14,1016.56,-433.837
13.6265,2682.02,1015.19,-432.494
13.6321,2681.9,1013.88,-431.21
13.6376,2681.78,1012.62,-429.985
13.6432,2681.66,1011.43,-428.82
13.6488,2681.54,1010.29,-427.714
13.6543,2681.43,1009.22,-426.667
13.6599,2681.31,1008.2,-425.68
13.6654,2681.19,1007.24,-424.753
13.671,2681.07,1006.34,-423.885
13.6765,2680.95,1005.51,-423.076
13.6821,2680.83,1004.73,-422.327
13.6876,2680.71,1004.01,-421.637
13.6932,2680.59,1003.35,-421.006
13.6988,2680.47,1002.75,-420.435
13.7043,2680.36,1002.2,-419.923
13.7099,2680.24,1001.72,-419.471
13.7154,2680.12,1001.3,-419.078
13.721,2680,1000.94,-418.744
13.7265,2679.88,1000.63,-418.47
13.7321,2679.76,1000.39,-418.255
13.7377,2679.64,1000.2,-418.1
13.7432,2679.52,1000.08,-418.004
13.7488,2679.41,1000.01,-417.968
13.7543,2679.29,1000,-417.991
13.7599,2679.17,1000.06,-418.073
13.7654,2679.05,1000.17,-418.215
13.771,2681.02,1000.34,-418.416
13.7765,2680.9,1000.57,-418.677
13.7821,2680.78,1000.86,-418.997
13.7877,2680.66,1001.21,-419.376
13.7932,2680.54,1001.62,-419.815
13.7988,2680.42,1002.09,-420.313
13.8043,2680.3,1002.62,-420.871
13.8099,2680.18,1003.2,-421.488
13.8154,2680.06,1003.85,-422.165
13.821,2679.95,1004.56,-422.901
13.8266,2679.83,1005.32,-423.696
13.8321,2679.71,1006.15,-424.551
13.8377,2679.59,1007.03,-425.465
13.8432,2679.47,1007.98,-426.438
13.8488,2679.35,1008.98,-427.471
13.8543,2679.23,1010.04,-428.564
13.8599,2679.11,1011.16,-429.715
13.8654,2679,1012.35,-430.926
13.871,2678.88,1013.59,-432.197
13.8766,2678.76,1014.89,-433.527
13.8821,2678.64,1016.25,-434.916
13.8877,2678.52,1017.67,-436.365
13.8932,2678.4,1019.14,-437.873
13.8988,2678.28,1020.68,-439.441
13.9043,2678.16,1022.28,-441.068
13.9099,2678.04,1023.94,-442.755
13.9154,2677.93,1025.65,-444.501
13.921,2677.81,1027.43,-446.306
13.9266,2677.69,1029.26,-448.171
13.9321,2677.57,1031.16,-450.095
13.9377,2677.45,1033.11,-452.078
13.9432,2677.33,1035.12,-454.121
13.9488,2677.21,1037.2,-456.223
13.9543,2677.09,1039.33,-458.385
13.9599,2676.98,1041.52,-460.606
13.9655,2676.86,1043.77,-462.887
13.971,2676.74,1046.08,-465.227
13.9766,2676.62,1048.45,-467.626
13.9821,2676.5,1050.88,-470.085
13.9877,2676.38,1053.37,-472.603
13.9932,2676.26,1055.92,-475.181
13.9988,2676.14,1058.52,-477.818
14.0043,2676.02,1061.19,-480.514
14.0099,2675.91,1063.92,-483.27
14.0155,2675.79,1066.7,-486.086
14.021,2675.67,1069.55,-488.96
14.0266,2675.55,1072.45,-491.894
14.0321,2675.43,1075.42,-494.888
14.0377,2675.31,1078.44,-497.941
14.0432,2675.19,1081.52,-501.053
14.0488,2675.07,1084.66,-504.225
14.0544,2674.96,1087.87,-507.456
14.0599,2674.84,1091.13,-510.747
14.0655,2674.72,1094.45,-514.096
14.071,2674.6,1097.83,-517.506
14.0766,2674.48,1101.27,-520.975
14.0821,2674.36,1104.76,-524.503
14.0877,2674.24,1108.32,-528.091
14.0932,2674.12,1111.94,-531.737
14.0988,2674,1115.62,-535.444
14.1044,2673.89,1119.35,-539.21
14.1099,2673.77,1008.2,-538.825
14.1155,2673.65,1009.22,-539.871
14.121,2673.53,1010.29,-540.977
14.1266,2673.41,1011.43,-542.143
14.1321,2673.29,1012.62,-543.367
14.1377,2673.17,1013.88,-544.651
14.1432,2673.05,1015.19,-545.995
14.1488,2672.94,1016.57,-547.398
14.1544,2672.82,1018,-548.86
14.1599,2672.7,1019.49,-550.382
14.1655,2672.58,1021.04,-551.963
14.171,2672.46,1022.65,-553.604
14.1766,2672.34,1024.32,-555.304
14.1821,2675.82,1026.05,-557.063
14.1877,2675.7,1027.84,-558.882
14.1933,2675.58,1029.69,-560.76
14.1988,2675.47,1031.6,-562.698
14.2044,2675.35,1033.57,-564.695
14.2099,2675.23,1035.59,-566.751
14.2155,2675.11,1143.02,-560.563
14.221,2674.99,1138.92,-556.5
14.2266,2674.87,1134.89,-552.496
14.2321,2674.75,1130.92,-548.552
14.2377,2674.63,1127,-544.668
14.2433,2674.52,1123.15,-540.842
14.2488,2674.4,1119.35,-537.077
14.2544,2674.28,1115.62,-533.37
14.2599,2674.16,1111.94,-529.723
14.2655,2674.04,1108.32,-526.135
14.271,2673.92,1104.76,-522.607
14.2766,2676.43,1101.27,-519.138
14.2822,2676.31,1097.83,-515.729
14.2877,2676.19,1094.45,-512.379
14.2933,2676.07,1091.13,-509.089
14.2988,2675.95,1087.87,-505.858
14.3044,2675.84,1084.66,-502.686
14.3099,2675.72,1081.52,-499.573
14.3155,2675.6,1078.44,-496.521
14.321,2675.48,1075.42,-493.527
14.3266,2675.36,1072.45,-490.593
14.3322,2675.24,1069.55,-487.718
14.3377,2675.12,1066.7,-484.903
14.3433,2675,1063.92,-482.147
14.3488,2674.88,1061.19,-479.451
14.3544,2674.77,1058.52,-476.814
14.3599,2674.65,1055.92,-474.236
14.3655,2674.53,1053.37,-471.718
14.371,2674.41,1050.88,-469.259
14.3766,2674.29,1048.45,-466.86
14.3822,2674.17,1046.08,-464.52
14.3877,2674.05,1043.77,-462.239
14.3933,2673.93,1041.52,-460.018
14.3988,2673.82,1039.33,-457.856
14.4044,2673.7,1037.2,-455.754
14.4099,2673.58,1035.12,-453.711
14.4155,2673.46,1033.11,-451.727
14.4211,2673.34,1031.16,-449.803
14.4266,2673.22,1029.26,-447.939
14.4322,2673.1,1027.43,-446.133
14.4377,2672.98,1025.65,-444.387
14.4433,2672.86,1023.94,-442.701
14.4488,2672.75,1022.28,-441.074
14.4544,2672.63,1020.68,-439.506
14.4599,2672.51,1019.14,-437.998
14.4655,2672.39,1017.67,-436.549
14.4711,2672.27,1016.25,-435.16
14.4766,2672.15,1014.89,-433.83
14.4822,2672.03,1013.59,-432.559
14.4877,2671.91,1012.35,-431.348
14.4933,2677.43,1011.16,-430.196
14.4988,2677.31,1010.04,-429.104
14.5044,2677.2,1008.98,-428.071
14.51,2677.08,1007.98,-427.097
14.5155,2676.96,1007.03,-426.183
14.5211,2676.84,1006.15,-425.328
14.5266,2676.72,1005.32,-424.533
14.5322,2676.6,1004.56,-423.797
14.5377,2676.48,1003.85,-423.121
14.5433,2676.36,1003.2,-422.504
14.5488,2676.25,1002.62,-421.946
14.5544,2676.13,1002.09,-421.448
14.56,2676.01,1001.62,-421.009
14.5655,2675.89,1001.21,-420.629
14.5711,2675.77,1000.86,-420.309
14.5766,2675.65,1000.57,-420.049
14.5822,2675.53,1000.34,-419.848
14.5877,2675.41,1000.17,-419.706
14.5933,2675.29,1000.06,-419.623
14.5988,2675.18,1000,-419.6
14.6044,2675.06,1000.01,-419.637
14.61,2674.94,1000.08,-419.733
14.6155,2674.82,1000.2,-419.888
14.6211,2674.7,1000.39,-420.103
14.6266,2674.58,1000.63,-420.377
14.6322,2674.46,1000.94,-420.71
14.6377,2674.34,1001.3,-421.103
14.6433,2674.22,1001.72,-421.556
14.6489,2674.11,1002.2,-422.067
14.6544,2673.99,1002.75,-422.638
14.66,2673.87,1003.35,-423.269
14.6655,2673.75,1004.01,-423.959
14.6711,2673.63,1004.73,-424.708
14.6766,2673.51,1005.51,-425.517
14.6822,2673.39,1006.34,-426.385
14.6877,2673.27,1007.24,-427.313
14.6933,2673.16,1008.2,-428.3
14.6989,2673.04,1009.22,-429.346
14.7044,2672.92,1010.29,-430.452
14.71,2672.8,1011.43,-431.618
14.7155,2672.68,1012.62,-432.842
14.7211,2672.56,1013.88,-434.126
14.7266,2672.44,1015.19,-435.47
14.7322,2672.32,1016.56,-436.873
14.7378,2672.21,1018,-438.335
14.7433,2672.09,1019.49,-439.857
14.7489,2671.97,1021.04,-441.438
14.7544,2671.85,1022.65,-443.078
14.76,2671.73,1024.32,-444.778
14.7655,2671.61,1026.05,-446.538
14.7711,2671.49,1027.84,-448.357
14.7766,2671.37,1029.69,-450.235
14.7822,2673.34,1031.6,-452.172
14.7878,2673.22,1033.56,-454.169
14.7933,2673.1,1035.59,-456.226
14.7989,2672.98,1037.68,-458.342
14.8044,2672.86,1039.82,-460.517
14.81,2672.75,1042.03,-462.752
14.8155,2672.63,1044.29,-465.046
14.8211,2672.51,1046.61,-467.399
14.8266,2672.39,1049,-469.812
14.8322,2672.27,1051.44,-472.284
14.8378,2672.15,1053.94,-474.816
14.8433,2672.03,1056.5,-477.407
14.8489,2671.91,1059.12,-480.058
14.8544,2671.79,1061.81,-482.768
14.86,2671.68,1064.54,-485.537
14.8655,2671.56,1067.34,-488.366
14.8711,2671.44,1070.2,-491.254
14.8767,2671.32,1073.12,-494.201
14.8822,2671.2,1076.1,-497.208
14.8878,2671.08,1079.13,-500.275
14.8933,2670.96,1082.23,-503.401
14.8989,2670.84,1085.39,-506.586
14.9044,2670.73,1088.6,-509.831
14.91,2670.61,1091.88,-513.135
14.9155,2670.49,1095.21,-516.498
14.9211,2670.37,1098.6,-519.921
14.9267,2670.25,1102.05,-523.403
14.9322,2670.13,1105.57,-526.945
14.9378,2670.01,1109.14,-530.546
14.9433,2669.89,1112.77,-534.206
14.9489,2669.77,1116.46,-537.926
14.9544,2669.66,1005.32,-535.408
14.96,2669.54,1004.56,-534.672
14.9656,2669.42,1003.85,-533.995
14.9711,2669.3,1003.2,-533.378
14.9767,2669.18,1002.62,-532.821
14.9822,2669.06,1002.09,-532.323
14.9878,2668.94,1001.62,-531.884
14.9933,2668.82,1001.21,-531.504
14.9989,2668.71,1000.86,-531.184
15.0044,2668.59,1000.57,-530.924
15.01,2668.47,1000.34,-530.723
15.0156,2668.35,1000.17,-530.581
15.0211,2668.23,1000.06,-530.499
15.0267,2669.48,1000,-530.476
15.0322,2669.36,1000.01,-530.512
15.0378,2669.24,1000.08,-530.608
15.0433,2669.12,1000.2,-530.763
15.0489,2669,1000.39,-530.978
15.0545,2668.89,1000.63,-531.252
15.06,2668.77,1000.94,-531.586
15.0656,2668.65,1001.3,-531.979
15.0711,2668.53,1001.72,-532.431
15.0767,2668.41,1002.2,-532.943
15.0822,2668.29,1002.75,-533.514
15.0878,2668.17,1003.35,-534.145
15.0933,2668.05,1004.01,-534.835
15.0989,2667.93,1004.73,-535.584
15.1045,2667.82,1109.14,-530.164
15.11,2667.7,1105.57,-526.623
15.1156,2673.88,1102.05,-523.14
15.1211,2673.76,1098.6,-519.717
15.1267,2673.64,1095.21,-516.354
15.1322,2673.52,1091.88,-513.05
15.1378,2673.4,1088.6,-509.805
15.1433,2673.28,1085.39,-506.62
15.1489,2673.17,1082.23,-503.494
15.1545,2673.05,1079.13,-500.428
15.16,2672.93,1076.1,-497.421
15.1656,2672.81,1073.12,-494.473
15.1711,2672.69,1070.2,-491.585
15.1767,2672.57,1067.34,-488.756
15.1822,2672.45,1064.54,-485.987
15.1878,2672.33,1061.81,-483.277
15.1934,2672.22,1059.12,-480.626
15.1989,2672.1,1056.5,-478.035
15.2045,2671.98,1053.94,-475.504
15.21,2671.86,1051.44,-473.031
15.2156,2671.74,1049,-470.618
15.2211,2671.62,1046.61,-468.265
15.2267,2671.5,1044.29,-465.971
15.2322,2671.38,1042.03,-463.736
15.2378,2671.26,1039.82,-461.561
15.2434,2671.15,1037.68,-459.445
15.2489,2671.03,1035.59,-457.389
15.2545,2670.91,1033.56,-455.392
15.26,2670.79,1031.6,-453.454
15.2656,2670.67,1029.69,-451.576
15.2711,2670.55,1027.84,-449.757
15.2767,2670.43,1026.05,-447.998
15.2823,2670.83,1024.32,-446.298
15.2878,2670.71,1022.65,-444.657
15.2934,2670.59,1021.04,-443.076
15.2989,2670.47,1019.49,-441.554
15.3045,2670.35,1018,-440.092
15.31,2670.24,1016.56,-438.689
15.3156,2670.12,1015.19,-437.346
15.3211,2670,1013.88,-436.062
15.3267,2669.88,1012.62,-434.837
15.3323,2669.76,1011.43,-433.672
15.3378,2669.64,1010.29,-432.566
15.3434,2669.52,1009.22,-431.519
15.3489,2669.4,1008.2,-430.532
15.3545,2669.29,1007.24,-429.605
15.36,2669.17,1006.34,-428.737
15.3656,2669.05,1005.51,-427.928
15.3711,2668.93,1004.73,-427.178
15.3767,2668.81,1004.01,-426.488
15.3823,2668.69,1003.35,-425.858
15.3878,2668.57,1002.75,-425.287
15.3934,2668.45,1002.2,-424.775
15.3989,2668.33,1001.72,-424.323
15.4045,2668.22,1001.3,-423.93
15.41,2668.1,1000.94,-423.596
15.4156,2667.98,1000.63,-423.322
15.4212,2667.86,1000.39,-423.107
15.4267,2667.74,1000.2,-422.952
15.4323,2667.62,1000.08,-422.856
15.4378,2667.5,1000.01,-422.82
15.4434,2667.38,1000,-422.843
15.4489,2667.27,1000.06,-422.925
15.4545,2667.15,1000.17,-423.067
15.46,2667.03,1000.34,-423.268
15.4656,2666.91,1000.57,-423.529
15.4712,2666.79,1000.86,-423.849
15.4767,2666.67,1001.21,-424.228
15.4823,2666.55,1001.62,-424.667
15.4878,2666.43,1002.09,-425.165
15.4934,2666.32,1002.62,-425.723
15.4989,2666.2,1003.2,-426.34
15.5045,2666.08,1003.85,-427.017
15.5101,2665.96,1004.56,-427.753
15.5156,2665.84,1005.32,-428.548
15.5212,2665.72,1006.15,-429.403
15.5267,2665.6,1007.03,-430.317
15.5323,2665.48,1007.98,-431.29
15.5378,2665.36,1008.98,-432.323
15.5434,2665.25,1010.04,-433.416
15.5489,2665.13,1011.16,-434.567
15.5545,2665.01,1012.35,-435.779
15.5601,2664.89,1013.59,-437.049
15.5656,2664.77,1014.89,-438.379
15.5712,2664.65,1016.25,-439.769
15.5767,2664.53,1017.67,-441.218
15.5823,2664.41,1019.14,-442.726
15.5878,2664.29,1020.68,-444.294
